,Unnamed: 0,the_geom,objectid_1,tbbl,address,material,record_typ,city_owned,shape_leng,shape_area
3414,24699,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93418702841859, 40.79629262834951], [-73.9343736995494, 40.79603916659911], [-73.93442567951726, 40.79606110624731], [-73.93423900970784, 40.7963145680817], [-73.93418702841859, 40.79629262834951]]]]}",30580,1017100043,414 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,244.576802254,1742.21105505
3675,26380,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9497117772151, 40.786647550591496], [-73.94989595325416, 40.78639767058257], [-73.94997779965675, 40.7864321575121], [-73.94992749703428, 40.78650040266539], [-73.94987924365603, 40.78656587154155], [-73.94983864917131, 40.78662094654374], [-73.94979362146061, 40.78668203674896], [-73.9497117772151, 40.786647550591496]]]]}",29272,1016250024,143 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,260.53419646,2704.20407471
3676,26382,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94955322325524, 40.78658074065138], [-73.94973740088862, 40.786330861794276], [-73.94981709630049, 40.78636444289656], [-73.94963292005733, 40.78661432278077], [-73.94955322325524, 40.78658074065138]]]]}",29274,1016250026,147 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,259.173312717,2633.21402226
3677,26383,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94947302198844, 40.786546946627745], [-73.94965719745997, 40.78629706789647], [-73.94973740088862, 40.786330861794276], [-73.94955322325524, 40.78658074065138], [-73.94947302198844, 40.786546946627745]]]]}",29275,1016250027,149 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,259.493123635,2649.91788249
3678,26388,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94948928105161, 40.78688026256349], [-73.94967288455803, 40.786631162502495], [-73.9497117772151, 40.786647550591496], [-73.94979362146061, 40.78668203674896], [-73.94975083278436, 40.786740088720855], [-73.94970620458447, 40.78680063876437], [-73.94966008078738, 40.78686321606549], [-73.94961001826493, 40.78693113790087], [-73.94948928105161, 40.78688026256349]]]]}",29280,1016250048,142 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,284.511865766,3976.77383669
3679,26399,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9515286215896, 40.78717691961614], [-73.95157540560069, 40.787113442247716], [-73.9516795916048, 40.78715733858012], [-73.95163280647662, 40.78722081689041], [-73.9515286215896, 40.78717691961614]]]]}",29291,1016250101,101B EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,118.991638077,874.436805896
3680,26408,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9440953086821, 40.794598009382284], [-73.94428101982597, 40.79434359635686], [-73.94435975785838, 40.79437684033581], [-73.94417398998483, 40.794631328200744], [-73.9440953086821, 40.794598009382284]]]]}",29623,1016370050,154 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,261.909751295,2643.99795518
3725,26768,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94072712162213, 40.798724512288146], [-73.94068681811177, 40.798707501831416], [-73.9408687760395, 40.79845713306665], [-73.94092416672136, 40.79848051322318], [-73.94074220893889, 40.798730881173974], [-73.94072712162213, 40.798724512288146]]]]}",26367,1016440027,163 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,243.496266848,1828.05273388
3726,26772,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94034457966075, 40.79856305078215], [-73.9405265408516, 40.798312681652575], [-73.94058362989458, 40.798336776945916], [-73.94040166885178, 40.79858714706508], [-73.94034457966075, 40.79856305078215]]]]}",26371,1016440031,175 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,244.573600948,1884.11017845
3859,27476,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94022222638452, 40.79933026972234], [-73.94040161319522, 40.79908343574555], [-73.94046170327124, 40.799108798749884], [-73.94028230593561, 40.79935564902259], [-73.94024969453127, 40.79934187339183], [-73.94022222638452, 40.79933026972234]]]]}",27125,1016450126,169 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,243.53634768,1955.20184948
3860,27477,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93998561621234, 40.79923032280745], [-73.94016496684253, 40.79898354950942], [-73.94022412096025, 40.79900851863388], [-73.94004476454262, 40.79925530822895], [-73.93998561621234, 40.79923032280745]]]]}",27126,1016450129,177 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,242.89614656,1924.37090604
3861,27478,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93983240095034, 40.799008325639164], [-73.93992437792159, 40.79888199840864], [-73.93998401040652, 40.798907169618104], [-73.93985817105792, 40.79908000354032], [-73.93983240095034, 40.799008325639164]]]]}",27127,1016450132,185 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,170.524632692,1176.29350204
3862,27487,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94764984644745, 40.7849555638794], [-73.94782756216556, 40.784712652255045], [-73.9479135481328, 40.78474899936893], [-73.94773583144644, 40.78499191112402], [-73.94764984644745, 40.7849555638794]]]]}",27136,1016460016,225 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,257.02180519,2759.09154897
3863,27489,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9475356791874, 40.78490730361743], [-73.94747085720542, 40.784879900646445], [-73.94764857455945, 40.784636989295805], [-73.94773964465304, 40.784675487445995], [-73.94756192871333, 40.78491839893618], [-73.9475356791874, 40.78490730361743]]]]}",27138,1016460018,229 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,260.245142046,2922.30109329
3864,27490,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94745595122457, 40.784873599346156], [-73.9473821248521, 40.78484239210316], [-73.94755984124487, 40.784599480887394], [-73.94764857455945, 40.784636989295805], [-73.94747085720542, 40.784879900646445], [-73.94745595122457, 40.784873599346156]]]]}",27139,1016460019,231 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,258.762978141,2847.24964927
3865,27491,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94737622689358, 40.784839898623126], [-73.94730113928777, 40.78480815675478], [-73.9473447866853, 40.78474849687096], [-73.94738991769316, 40.78468681061848], [-73.94743340244949, 40.784627373049624], [-73.94747885351588, 40.78456524476102], [-73.94755984124487, 40.784599480887394], [-73.9473821248521, 40.78484239210316], [-73.94737622689358, 40.784839898623126]]]]}",27140,1016460020,233 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,253.854297932,2598.6989568
3866,27505,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9399928473675, 40.7942346578211], [-73.94007088669787, 40.79426758829228], [-73.93992217669255, 40.794472491731476], [-73.93984412533219, 40.7944395773635], [-73.9399928473675, 40.7942346578211]]]]}",27154,1016610027,258 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,219.950122305,2107.23050559
3867,27506,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93992217669255, 40.794472491731476], [-73.94007088669787, 40.79426758829228], [-73.94012996079556, 40.79429251422025], [-73.93998125803557, 40.794497406932614], [-73.93992217669255, 40.794472491731476]]]]}",27155,1016610028,256 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,207.925314222,1594.98914637
3868,27517,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94129085904508, 40.7950496611519], [-73.94147118801764, 40.794801184220006], [-73.94150048688992, 40.79481354675132], [-73.94157003148385, 40.79484289060318], [-73.94164463025137, 40.79487436755505], [-73.94165952135099, 40.79488064887737], [-73.9416150265953, 40.79494195670722], [-73.94157117593899, 40.795002378753715], [-73.94152738570519, 40.795062718868216], [-73.94147921659588, 40.79512909009283], [-73.94129085904508, 40.7950496611519]]]]}",27166,1016610044,204 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,326.044953887,6165.88298219
3910,27730,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95135054712463, 40.78588863528946], [-73.95152884694735, 40.78564520045554], [-73.95156709163284, 40.78566131299556], [-73.95158498519204, 40.78566885140656], [-73.95140668551036, 40.785912287226864], [-73.95135054712463, 40.78588863528946]]]]}",27429,1015240059,134 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,238.567968248,1804.27695932
3911,27732,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95145939634, 40.78593449418975], [-73.95163769470354, 40.785691058288236], [-73.95167423985913, 40.78570645508126], [-73.95173059257912, 40.785730197001634], [-73.9517411465786, 40.78573464359456], [-73.9515628472917, 40.78597807965399], [-73.95145939634, 40.78593449418975]]]]}",27431,1015240061,130 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,268.5287968,3324.92509633
3912,27733,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9515628472917, 40.78597807965399], [-73.9517411465786, 40.78573464359456], [-73.95177997052758, 40.78575100124252], [-73.95183464031882, 40.7857740337132], [-73.95183737150009, 40.785775183894266], [-73.95165907364132, 40.78601862010152], [-73.9515628472917, 40.78597807965399]]]]}",27432,1015240062,128 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,263.952859512,3092.66898453
3913,27741,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95181752415492, 40.78608537577814], [-73.95199582161246, 40.785841940228664], [-73.95204497587922, 40.78586264880925], [-73.95209385895184, 40.78588324379298], [-73.95215018946872, 40.785906974692196], [-73.95220263760788, 40.785929071344775], [-73.95231290045001, 40.78597552525611], [-73.95213460379347, 40.786218962191626], [-73.95181752415492, 40.78608537577814]]]]}",27440,1015247502,108 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,403.80452127,10190.8083521
3984,28128,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94876558812221, 40.78479954194207], [-73.94894380643629, 40.78455505383883], [-73.94903547768332, 40.7845937295308], [-73.9488571955602, 40.78483830509458], [-73.94876558812221, 40.78479954194207]]]]}",27852,1015410043,204 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,261.774589322,2957.2668993
4152,29140,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95314272764047, 40.78727189394903], [-73.95332659902611, 40.78702155541056], [-73.95348213398246, 40.787087122546275], [-73.95329826181592, 40.7873374613299], [-73.95314272764047, 40.78727189394903]]]]}",28867,1016020027,59 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,307.417289883,5144.65186998
4153,29141,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95266794386619, 40.78707174276594], [-73.95249882578484, 40.78700044714912], [-73.95268270002657, 40.786750109627896], [-73.95300899446546, 40.786887665010894], [-73.95282512107049, 40.787138003047374], [-73.95266794386619, 40.78707174276594]]]]}",28868,1016020033,71 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,415.56467506,10793.021859
4155,29151,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95461168782501, 40.78822306960874], [-73.95479784505864, 40.78796960852489], [-73.95487465137836, 40.78800198551904], [-73.95491469265144, 40.78801886397115], [-73.95472853453943, 40.78827232614181], [-73.95461168782501, 40.78822306960874]]]]}",28878,1016020066,6 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,285.517623237,3913.05811283
4156,29156,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95410557150532, 40.78849626306282], [-73.95428729005808, 40.78824741431202], [-73.95444487554431, 40.788313843627684], [-73.95426315739988, 40.788562691723875], [-73.95410557150532, 40.78849626306282]]]]}",28883,1016030009,9 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,307.184129182,5174.22287831
4157,29158,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9535540529623, 40.78826377231512], [-73.95373657124995, 40.78801526153273], [-73.95405128906854, 40.78814793037256], [-73.95386957108997, 40.78839677875558], [-73.9535540529623, 40.78826377231512]]]]}",28885,1016030014,17 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,406.951452107,10346.7527762
4158,29161,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95265960828574, 40.787889283546704], [-73.95283869588542, 40.787636756526965], [-73.9529831230953, 40.78769764168074], [-73.95280403351069, 40.78795016802098], [-73.95265960828574, 40.787889283546704]]]]}",28888,1016030027,57 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,300.504883611,4779.68278192
4159,29165,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95216551083332, 40.78768098905372], [-73.9523494807147, 40.7874305197553], [-73.95246640016798, 40.7874798092363], [-73.95228731868453, 40.787732339288475], [-73.95216551083332, 40.78768098905372]]]]}",28892,1016030034,69 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,284.625992324,3950.28130091
4167,29244,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94612572848052, 40.79594296895488], [-73.94608041717728, 40.79592379683597], [-73.94626322372544, 40.79567528929412], [-73.9463258502899, 40.795701595062425], [-73.94614293713994, 40.79595025123513], [-73.94612572848052, 40.79594296895488]]]]}",28996,1016160035,85 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,247.142749576,2055.7305672
4169,29274,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94423940689221, 40.79926307959455], [-73.94442254146799, 40.799008495981994], [-73.94450463247345, 40.79904337315652], [-73.94432173064764, 40.79929762742753], [-73.94423940689221, 40.79926307959455]]]]}",29026,1016210029,69 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,263.356376945,2750.61411349
4170,29283,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9443934003522, 40.79964846327951], [-73.94457045677132, 40.79940201162688], [-73.94463339654868, 40.79942842650838], [-73.9444561614223, 40.79967480252859], [-73.9443934003522, 40.79964846327951]]]]}",29035,1016210048,56 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,244.358407475,2033.56455418
4171,29284,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9444561614223, 40.79967480252859], [-73.94463339654868, 40.79942842650838], [-73.94472056798124, 40.79946500971152], [-73.94472431715246, 40.79946658288093], [-73.94464248346988, 40.79958034062157], [-73.944547082261, 40.79971295903933], [-73.9444561614223, 40.79967480252859]]]]}",29036,1016210049,54 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,262.113818033,2941.76672262
4173,29287,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94532558752452, 40.80003996455107], [-73.94550764434763, 40.79979088168741], [-73.94558664065856, 40.799824119515435], [-73.94540458285579, 40.800073201601506], [-73.94532558752452, 40.80003996455107]]]]}",29039,1016210060,24 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,257.616202388,2595.1853158
4174,29289,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94548241381611, 40.800105948175364], [-73.94566447260215, 40.79985686596814], [-73.94574386590453, 40.799890272268456], [-73.94556180850937, 40.800139354600276], [-73.94548241381611, 40.800105948175364]]]]}",29041,1016210062,18 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,257.868708614,2608.29024692
4175,29290,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94556180850937, 40.800139354600276], [-73.94574386590453, 40.799890272268456], [-73.94582412522034, 40.799924042722665], [-73.94564206803312, 40.8001731251799], [-73.94556180850937, 40.800139354600276]]]]}",29042,1016210063,16 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,258.41629984,2636.71872958
4176,29300,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94463339654868, 40.79942842650838], [-73.94457045677132, 40.79940201162688], [-73.94450600790248, 40.79937496383377], [-73.94440228592785, 40.79933143503862], [-73.94458495857282, 40.79907749930774], [-73.94481540896986, 40.79917540680798], [-73.94490215217101, 40.79921225801915], [-73.94517164448416, 40.799326750848174], [-73.94512953520292, 40.79938537943883], [-73.9448594030869, 40.79927201273131], [-73.94476428984989, 40.79940423165085], [-73.94472056798124, 40.79946500971152], [-73.94463339654868, 40.79942842650838]]]]}",29052,1016217502,55 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,582.111615186,12685.7001772
4177,29306,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94363237376251, 40.799951987876945], [-73.9438157361854, 40.799700607541496], [-73.94389582378555, 40.79973422527083], [-73.94371246038745, 40.79998560573178], [-73.94363237376251, 40.799951987876945]]]]}",29058,1016220030,89 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,260.094152233,2652.58409074
4180,29387,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95143710244965, 40.78655412600657], [-73.95135362778981, 40.78651895414564], [-73.95141734061966, 40.78643250859145], [-73.95153735614763, 40.78626967105627], [-73.95165080390383, 40.78631747678918], [-73.95146707702614, 40.78656675645602], [-73.95143710244965, 40.78655412600657]]]]}",29139,1016240009,119 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,280.045611774,3739.40740048
4181,29389,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9512779275448, 40.78648705883299], [-73.95103924514358, 40.786386489660465], [-73.95117265421264, 40.786205481575095], [-73.95122297194082, 40.7861372106682], [-73.95147508714881, 40.78624327637752], [-73.9513549825713, 40.78640623447813], [-73.95141734061966, 40.78643250859145], [-73.95135362778981, 40.78651895414564], [-73.9512779275448, 40.78648705883299]]]]}",29141,1016240011,137 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,407.336428298,9021.71369502
4182,29393,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95017662321716, 40.78601485680449], [-73.9503557638132, 40.78577180506375], [-73.95064965253175, 40.78589563855292], [-73.95047050911855, 40.786138694346306], [-73.95031343844911, 40.78607250562905], [-73.95022576756831, 40.78603556525585], [-73.95017662321716, 40.78601485680449]]]]}",29145,1016240021,155 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,389.110892132,9444.98798288
4183,29394,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95009134847035, 40.78597892592605], [-73.95027048928148, 40.785735873416044], [-73.9503557638132, 40.78577180506375], [-73.95017662321716, 40.78601485680449], [-73.95014525749694, 40.78600164009052], [-73.95009134847035, 40.78597892592605]]]]}",29146,1016240025,161 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,257.003007897,2740.54029676
4184,29396,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94936902707893, 40.78600565110885], [-73.94955523061924, 40.78575302147909], [-73.94973239254227, 40.78582767300449], [-73.94954618946585, 40.78608030201709], [-73.94936902707893, 40.78600565110885]]]]}",29148,1016240041,158 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,323.192281967,5918.02785984
4186,29402,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95117201733021, 40.78676535982864], [-73.95135362778981, 40.78651895414564], [-73.95143710244965, 40.78655412600657], [-73.95125549338734, 40.786800532720726], [-73.95117201733021, 40.78676535982864]]]]}",29154,1016240064,112 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,258.662868737,2719.68292233
4187,29403,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95132813586882, 40.786831139939046], [-73.95150974356072, 40.78658473401149], [-73.95159138494434, 40.786619133259336], [-73.95140977627628, 40.78686553931373], [-73.95132813586882, 40.786831139939046]]]]}",29155,1016240066,108 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,257.500512165,2659.90303159
4210,29487,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95089573612792, 40.787146300310425], [-73.95107527206213, 40.78690271186396], [-73.95115312472906, 40.7869355150245], [-73.95097359017544, 40.78717910449205], [-73.95089573612792, 40.787146300310425]]]]}",29264,1016250009,119 EAST 97 STREET,Potential Lead,HISTORICAL DATA,No,252.749812211,2507.50791657
4211,29499,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94901521908953, 40.78776369124174], [-73.9490648859591, 40.7876957514881], [-73.94936485189197, 40.787822280696275], [-73.94931518641899, 40.78789022057845], [-73.94901521908953, 40.78776369124174]]]]}",29301,1016270023,153 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,246.633950883,2690.11775749
4212,29505,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94839680050096, 40.7877431925524], [-73.94858076787601, 40.787491543305016], [-73.94865996543969, 40.78752495028174], [-73.94847599945638, 40.78777659965477], [-73.94839680050096, 40.7877431925524]]]]}",29307,1016270029,165 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,259.938512447,2630.80745581
4213,29506,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94831789890715, 40.78770990979792], [-73.94850186648867, 40.78745826067517], [-73.94858076787601, 40.787491543305016], [-73.94839680050096, 40.7877431925524], [-73.94831789890715, 40.78770990979792]]]]}",29308,1016270030,167 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,259.751010522,2620.96785675
4214,29507,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94824117074126, 40.78767754467529], [-73.94842513970805, 40.7874258956743], [-73.94850186648867, 40.78745826067517], [-73.94831789890715, 40.78770990979792], [-73.94824117074126, 40.78767754467529]]]]}",29309,1016270031,169 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,258.373941175,2548.74309174
4215,29508,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94815967431416, 40.7876431674384], [-73.9482052216795, 40.78758086423779], [-73.9482479485727, 40.787522418399206], [-73.9482938314182, 40.78745965785856], [-73.94834364230931, 40.787391518565606], [-73.94842513970805, 40.7874258956743], [-73.94824117074126, 40.78767754467529], [-73.94815967431416, 40.7876431674384]]]]}",29310,1016270032,171 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,261.395056201,2707.16120726
4217,29519,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94821700185989, 40.78798913869616], [-73.94839680050096, 40.7877431925524], [-73.94847599945638, 40.78777659965477], [-73.94829619983209, 40.78802254682071], [-73.94821700185989, 40.78798913869616]]]]}",29321,1016270044,164 EAST 100 STREET,Potential Lead,HISTORICAL DATA,No,255.185147473,2571.20091303
4256,29813,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94471039103172, 40.79534793454719], [-73.94466350284212, 40.79532803621019], [-73.94484251617621, 40.7950829050501], [-73.94489621270607, 40.79510568817027], [-73.94471719832366, 40.79535081941239], [-73.94471039103172, 40.79534793454719]]]]}",29664,1016380112,131 EAST 110 STREET,Potential Lead,HISTORICAL DATA,No,238.340288429,1739.26666864
4268,29964,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93800602625484, 40.79921891130763], [-73.93818600489352, 40.79897238545746], [-73.93824169600063, 40.798995815689516], [-73.9380617175048, 40.79924234162567], [-73.93800602625484, 40.79921891130763]]]]}",32444,1017830009,215 EAST 118 STREET,Potential Lead,HISTORICAL DATA,No,240.678610085,1810.29189337
4286,30076,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94383015216478, 40.795795862490934], [-73.94391662760849, 40.79583242527487], [-73.94373356120126, 40.79608309827068], [-73.94364708434843, 40.79604653444978], [-73.94383015216478, 40.795795862490934]]]]}",29751,1016390056,144 EAST 112 STREET,Potential Lead,HISTORICAL DATA,No,263.703638325,2861.97259562
4287,30087,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9431964508288, 40.79873887677326], [-73.94333393243235, 40.79855100027977], [-73.94346921433578, 40.7986082709388], [-73.94333179824434, 40.79879605937508], [-73.9431964508288, 40.79873887677326]]]]}",29762,1016430001,101 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,242.35778453,3357.29594797
4288,30090,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94292817464165, 40.798625184961615], [-73.94306559033332, 40.79843739790144], [-73.94318271041251, 40.79848697956508], [-73.94315034155115, 40.798531716633114], [-73.94314876374375, 40.798531048584785], [-73.94304529257839, 40.7986747676628], [-73.94292817464165, 40.798625184961615]]]]}",29765,1016430006,111 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,231.309966439,2894.4265029
4291,30099,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9416459932387, 40.79816147819445], [-73.94182761592901, 40.797913286936506], [-73.94186799145919, 40.797930380779256], [-73.94168636768845, 40.798178571199095], [-73.9416459932387, 40.79816147819445]]]]}",29774,1016430022,153 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,232.526144387,1324.00456171
4292,30102,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94136991002703, 40.798044591922476], [-73.94155153105865, 40.79779640019328], [-73.9416149997669, 40.79782327085096], [-73.94143337652946, 40.79807146177749], [-73.94136991002703, 40.798044591922476]]]]}",29777,1016430025,163 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,247.164300289,2081.28065819
4293,30106,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94111398566248, 40.79782928076724], [-73.94123585252471, 40.79766274871643], [-73.94130003168463, 40.79768992067735], [-73.94113358277147, 40.797917372251874], [-73.94111398566248, 40.79782928076724]]]]}",29781,1016430029,171 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,217.137125694,1670.4583396
4295,30115,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94080884517604, 40.79813592831435], [-73.94099258863288, 40.79788484255113], [-73.94109423407296, 40.797927877190226], [-73.94113955003377, 40.797947062972014], [-73.94118836507907, 40.79796773004215], [-73.94100462094761, 40.798218815213126], [-73.94080884517604, 40.79813592831435]]]]}",29790,1016430044,168 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,333.446572471,6494.95839039
4296,30122,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94198970353712, 40.798310736598246], [-73.94223982164416, 40.79841662677929], [-73.94225153428906, 40.79842158629599], [-73.94206988094945, 40.79866981690791], [-73.94180805071089, 40.79855896410098], [-73.94198970353712, 40.798310736598246]]]]}",29797,1016430056,126 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,372.933858411,8587.44141593
4297,30123,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94206988094945, 40.79866981690791], [-73.94225153428906, 40.79842158629599], [-73.94231629264718, 40.7984490020128], [-73.9423313504232, 40.798455377880195], [-73.94214969847407, 40.79870360861721], [-73.94206988094945, 40.79866981690791]]]]}",29798,1016430059,124 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,257.560098572,2617.81061958
4298,30125,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94222899843798, 40.79873718028959], [-73.9424106513673, 40.79848895033007], [-73.94248829285738, 40.79852182040816], [-73.94230664131223, 40.7987700513898], [-73.94222899843798, 40.79873718028959]]]]}",29800,1016430061,120 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,256.181181011,2546.47103024
4299,30129,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94254495650644, 40.79887094352311], [-73.94272660862315, 40.798622712170356], [-73.94278905159705, 40.798649148527595], [-73.94280456669648, 40.79865571726676], [-73.94262291596588, 40.79890394784108], [-73.94254495650644, 40.79887094352311]]]]}",29804,1016430065,112 EAST 116 STREET,Potential Lead,HISTORICAL DATA,No,256.381811271,2556.85239525
4300,30133,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94160852088793, 40.79814561312624], [-73.94159976727323, 40.798141907638126], [-73.94178139245223, 40.797893716453444], [-73.94182761592901, 40.797913286936506], [-73.9416459932387, 40.79816147819445], [-73.94160852088793, 40.79814561312624]]]]}",29808,1016430122,155 EAST 115 STREET,Potential Lead,HISTORICAL DATA,No,236.234805311,1515.84482486
4302,30147,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94065445078209, 40.799017013876764], [-73.9408341922451, 40.798769703934646], [-73.9408542143293, 40.7987781545921], [-73.94088881560062, 40.79879275953326], [-73.94070907664883, 40.799040068660304], [-73.94065445078209, 40.799017013876764]]]]}",29822,1016440048,164 EAST 117 STREET,Potential Lead,HISTORICAL DATA,No,240.465446718,1780.72900191
